0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.6117797493934631,0.6886210441589355,-0.40196213126182556,0.6148194670677185,0.691455066204071,-0.4295217990875244,0.6146982312202454,0.6914358139038086,-0.42945417761802673,0.6145744919776917,0.6915426254272461,-0.4294992983341217,0.6132128238677979,0.6928830742835999,-0.43491166830062866,0.6125666499137878,0.6930410861968994,-0.4349521994590759,0.6120271682739258,0.6931968927383423,-0.4349466860294342,0.6049041152000427,0.6879540681838989,-0.46279969811439514,0.6003553867340088,0.6958655118942261,-0.4863854944705963,0.604242742061615,0.6846832036972046,-0.40070050954818726,0.6035321950912476,0.6838486790657043,-0.40789008140563965,0.5668972134590149,0.6468364000320435,-0.3665924072265625,0.5535327792167664,0.6967906355857849,-0.3956008851528168,0.5556526780128479,0.5215567350387573,-0.3328942656517029,0.5056775212287903,0.7271981835365295,-0.29718589782714844,0.5485532283782959,0.4533999562263489,-0.30438804626464844,0.4911124110221863,0.7840635180473328,-0.17975857853889465,0.5501012206077576,0.4287664592266083,-0.32008641958236694,0.47840848565101624,0.8269643783569336,-0.18044248223304749,0.5425456762313843,0.4445379674434662,-0.3303600549697876,0.4849582612514496,0.830246090888977,-0.20295700430870056,0.5431724786758423,0.4520997107028961,-0.30952590703964233,0.48281869292259216,0.8208702802658081,-0.18727169930934906,0.5370326638221741,0.6584651470184326,0.02930609881877899,0.5419278144836426,0.6759905815124512,-0.02912427857518196,0.5415067076683044,0.5166859030723572,0.03304443135857582,0.5468462705612183,0.4984152615070343,0.017383815720677376,0.5049487948417664,0.3707888722419739,0.10362513363361359,0.5466164350509644,0.2940695881843567,0.030058201402425766,0.5039190053939819,0.3519268035888672,0.11127178370952606,0.5484749674797058,0.2738944888114929,0.03257777914404869,0.4784626364707947,0.3270260691642761,0.05942244455218315,0.5303912162780762,0.21869413554668427,-0.023881781846284866
0.5882738828659058,0.6763166785240173,-0.45072516798973083,0.5919971466064453,0.6872822046279907,-0.4771222174167633,0.5899509191513062,0.6898629665374756,-0.47706466913223267,0.5879424810409546,0.6924189329147339,-0.47712165117263794,0.5989245772361755,0.680525004863739,-0.4786926209926605,0.6014001369476318,0.6783210635185242,-0.4788431227207184,0.6039402484893799,0.6762252449989319,-0.4789222776889801,0.5810413956642151,0.6975699663162231,-0.49471765756607056,0.6047482490539551,0.6762931942939758,-0.501232922077179,0.5785669088363647,0.6797919869422913,-0.4436580240726471,0.5863939523696899,0.6703159809112549,-0.4461032450199127,0.5472612977027893,0.6888570785522461,-0.3443874418735504,0.5822650194168091,0.6802576184272766,-0.36751991510391235,0.551958441734314,0.6876453757286072,-0.14775176346302032,0.5687817335128784,0.7130156755447388,-0.20632708072662354,0.5674386620521545,0.6905251741409302,0.0045389095321297646,0.5532926321029663,0.7513905763626099,-0.04469773918390274,0.5714974999427795,0.6878365278244019,0.02243080548942089,0.5423084497451782,0.7684889435768127,-0.039369650185108185,0.5680798292160034,0.6949796080589294,0.00010644890426192433,0.5471502542495728,0.7672255039215088,-0.056591689586639404,0.5670453310012817,0.694739818572998,0.004670829977840185,0.5502509474754333,0.7600135207176208,-0.047520142048597336,0.5457170009613037,0.6668707728385925,0.025092657655477524,0.5628166198730469,0.6721864938735962,-0.0245768204331398,0.5595141649246216,0.543917715549469,-0.012024855241179466,0.5604524612426758,0.47707104682922363,-0.013141262345016003,0.5018196105957031,0.4009294807910919,0.07794652134180069,0.5388645529747009,0.30253079533576965,0.012887406162917614,0.4923715591430664,0.3814505338668823,0.09145893901586533,0.5349358320236206,0.2893606126308441,0.02915964648127556,0.47215765714645386,0.35115018486976624,0.04364752024412155,0.5212082862854004,0.22932685911655426,-0.05257724970579147
0.6128305196762085,0.7073943018913269,-0.4107239842414856,0.6200631260871887,0.7147136330604553,-0.44732293486595154,0.6196854114532471,0.7192419767379761,-0.4472588896751404,0.6193460822105408,0.7237712740898132,-0.4473453462123871,0.6221936345100403,0.7012386918067932,-0.44922780990600586,0.6231473684310913,0.6964134573936462,-0.4493969976902008,0.6241631507873535,0.6917328834533691,-0.44952192902565,0.6146250367164612,0.7276199460029602,-0.49511417746543884,0.6226523518562317,0.6842094659805298,-0.5059524178504944,0.605012059211731,0.715618908405304,-0.41158047318458557,0.607099711894989,0.6994759440422058,-0.41528868675231934,0.5848276615142822,0.7298129796981812,-0.35863950848579407,0.587566614151001,0.6795296669006348,-0.38407474756240845,0.5798497200012207,0.7542622685432434,-0.16272559762001038,0.5560973286628723,0.7084393501281738,-0.2126903533935547,0.5656205415725708,0.7652889490127563,0.0020312743727117777,0.5382879376411438,0.7343389391899109,-0.058605194091796875,0.5663734674453735,0.7753065824508667,0.011839604936540127,0.5354323983192444,0.7472352385520935,-0.050351887941360474,0.5590918660163879,0.7669438123703003,-0.0057978020049631596,0.5402936935424805,0.7439776062965393,-0.07452467828989029,0.558925986289978,0.7615990042686462,0.0013966404367238283,0.5367851853370667,0.7395976781845093,-0.0634043961763382,0.5572600960731506,0.6533649563789368,0.018055742606520653,0.5697184801101685,0.6482712030410767,-0.01759219355881214,0.5624431371688843,0.5163865685462952,0.008588593453168869,0.5667338967323303,0.46236151456832886,-0.014840112999081612,0.4996846616268158,0.39384591579437256,0.1035403460264206,0.5483092665672302,0.3125424087047577,0.039579544216394424,0.4928358197212219,0.3761198818683624,0.11893025785684586,0.5423641800880432,0.2989318072795868,0.04743307828903198,0.46963730454444885,0.363187313079834,0.059235889464616776,0.5289363861083984,0.25353652238845825,-0.025826672092080116
0.6119826436042786,0.6871334314346313,-0.2965509593486786,0.6184781789779663,0.7074481248855591,-0.3325812518596649,0.6156816482543945,0.7147113680839539,-0.3325285315513611,0.612967848777771,0.7219799757003784,-0.33262088894844055,0.6292117834091187,0.6893141865730286,-0.3350921869277954,0.6329752206802368,0.6845609545707703,-0.33521029353141785,0.6367956399917603,0.679984450340271,-0.3353373110294342,0.6054789423942566,0.7397167086601257,-0.4019377827644348,0.6422203183174133,0.6801010370254517,-0.41312193870544434,0.5981226563453674,0.6976572871208191,-0.30747243762016296,0.6084741353988647,0.6782467365264893,-0.31219905614852905,0.5697792768478394,0.750937819480896,-0.30058974027633667,0.6078809499740601,0.6683728098869324,-0.31341761350631714,0.556879997253418,0.7715052366256714,-0.12942799925804138,0.5694597959518433,0.6065916419029236,-0.15261632204055786,0.5514391660690308,0.7804614901542664,0.026689788326621056,0.5451644659042358,0.5479344129562378,0.0006340459804050624,0.5566731095314026,0.7920791506767273,0.03788767009973526,0.5393353700637817,0.5430536270141602,0.01838730089366436,0.5502455234527588,0.7872712016105652,0.027645176276564598,0.5423358082771301,0.5356566309928894,0.000589248666074127,0.5479587316513062,0.7801740169525146,0.029200967401266098,0.5422202944755554,0.5391523241996765,-0.0021230471320450306,0.5481660962104797,0.6645186543464661,0.0023744520731270313,0.5748907923698425,0.6388496160507202,-0.0019154769834131002,0.5540794134140015,0.5358926653862,-0.00581298116594553,0.5920011401176453,0.4711693227291107,-0.0369543731212616,0.4981151223182678,0.4034843146800995,0.09724662452936172,0.539652407169342,0.3185167610645294,0.01641046069562435,0.48967018723487854,0.3939346671104431,0.11589783430099487,0.524707555770874,0.3067331314086914,0.017729127779603004,0.48028868436813354,0.34907910227775574,0.05570445582270622,0.5255659818649292,0.2584708333015442,-0.0538511648774147
0.578950047492981,0.6540053486824036,0.37141355872154236,0.584033727645874,0.6578294634819031,0.37484389543533325,0.5849837064743042,0.6588347554206848,0.3749271035194397,0.5859565734863281,0.6601147651672363,0.3747031092643738,0.5812093615531921,0.6578528881072998,0.36863774061203003,0.5804466009140015,0.6583142280578613,0.3685847818851471,0.5797972083091736,0.6589025259017944,0.36835959553718567,0.5885902047157288,0.6691907644271851,0.33261412382125854,0.5773342847824097,0.6684069633483887,0.309406578540802,0.578782320022583,0.6581106185913086,0.3530098795890808,0.5745725035667419,0.6574931144714355,0.3457055687904358,0.5987754464149475,0.6854584217071533,0.2297563999891281,0.5471984148025513,0.6816712021827698,0.22643008828163147,0.6545546054840088,0.7377325296401978,0.2505330741405487,0.5114485025405884,0.7445031404495239,0.25259485840797424,0.692559540271759,0.7084508538246155,0.24710920453071594,0.47769802808761597,0.7935028672218323,0.2977856993675232,0.7064904570579529,0.7234635353088379,0.25252026319503784,0.4723013937473297,0.8238810300827026,0.31913673877716064,0.7006018757820129,0.7088003158569336,0.2500334084033966,0.47964224219322205,0.8262154459953308,0.30153656005859375,0.6951470971107483,0.7051122188568115,0.24481931328773499,0.4839375913143158,0.8184072375297546,0.29163381457328796,0.5728465914726257,0.6652482748031616,0.009043687954545021,0.5522408485412598,0.6655351519584656,-0.009864700958132744,0.5494698286056519,0.48707515001296997,0.017571160569787025,0.5338684916496277,0.4759429693222046,0.05925821512937546,0.521764874458313,0.32446300983428955,0.14570537209510803,0.530772864818573,0.293373167514801,0.10845502465963364,0.5182287693023682,0.30530455708503723,0.16404998302459717,0.5366358160972595,0.27302485704421997,0.11725542694330215,0.4888882637023926,0.28485307097435,0.1302187442779541,0.501859724521637,0.2115238457918167,0.06935831904411316
0.5732886791229248,0.659535825252533,0.34741857647895813,0.578762412071228,0.6611683964729309,0.34793952107429504,0.5799728631973267,0.6613326072692871,0.34801027178764343,0.5811681151390076,0.6617695093154907,0.3477782607078552,0.5751045346260071,0.6626278162002563,0.3457333445549011,0.5741424560546875,0.6631643176078796,0.34570157527923584,0.5732653737068176,0.6637882590293884,0.3454982340335846,0.5851835608482361,0.6670328974723816,0.3032432496547699,0.571491539478302,0.6704641580581665,0.29758647084236145,0.5743100643157959,0.6608865261077881,0.3290777802467346,0.5695105791091919,0.6620610952377319,0.32698553800582886,0.5966006517410278,0.6703503131866455,0.2090795934200287,0.5410588979721069,0.6833603978157043,0.2305111140012741,0.6489400267601013,0.6963015198707581,0.23395970463752747,0.4990362524986267,0.752588152885437,0.2637002170085907,0.6887226104736328,0.6894252300262451,0.2421875298023224,0.4733920097351074,0.8043999075889587,0.30178967118263245,0.6903867721557617,0.6794633865356445,0.24698300659656525,0.4673783779144287,0.8320931196212769,0.3205151855945587,0.6837790012359619,0.6804232597351074,0.24613633751869202,0.4742514491081238,0.8367508053779602,0.30371153354644775,0.6795989274978638,0.6826309561729431,0.24129930138587952,0.477459579706192,0.8248041272163391,0.295538067817688,0.5711627006530762,0.6713881492614746,0.00046253143227659166,0.5481141805648804,0.6712799668312073,-0.0013757681008428335,0.5560113191604614,0.5147754549980164,0.01997743919491768,0.5377203226089478,0.47228366136550903,0.10268064588308334,0.5111709237098694,0.3433227241039276,0.15832191705703735,0.5347313284873962,0.2887527644634247,0.13310255110263824,0.5056648254394531,0.3236062824726105,0.17697827517986298,0.5394498109817505,0.2683556079864502,0.14093858003616333,0.4764223098754883,0.30307018756866455,0.15569163858890533,0.5154027938842773,0.23655982315540314,0.1041501984000206
0.602875828742981,0.6826024651527405,0.11551763117313385,0.6103848814964294,0.6878241300582886,0.09794959425926208,0.6102144122123718,0.6885780096054077,0.09799442440271378,0.6100379228591919,0.6894994378089905,0.09778393059968948,0.6110128164291382,0.6875656843185425,0.09619416296482086,0.6114620566368103,0.6877354383468628,0.09611426293849945,0.6120205521583557,0.6880481243133545,0.09595952928066254,0.6080173254013062,0.6945254802703857,0.07178898900747299,0.6086931824684143,0.6947172284126282,0.023582588881254196,0.5960917472839355,0.6839478015899658,0.0956186056137085,0.5961219668388367,0.6828098893165588,0.093083456158638,0.5829827785491943,0.6833804249763489,0.022075572982430458,0.5644608736038208,0.7131603956222534,0.014628896489739418,0.6289082169532776,0.6903896927833557,0.15582919120788574,0.5138939023017883,0.7803492546081543,0.12383972108364105,0.640257716178894,0.6837366223335266,0.32099050283432007,0.4849260747432709,0.8283191323280334,0.21775703132152557,0.6431965231895447,0.6775968074798584,0.35185831785202026,0.4702822268009186,0.8360951542854309,0.23811331391334534,0.6356619596481323,0.6768720746040344,0.34781259298324585,0.47749772667884827,0.8344417810440063,0.2201882153749466,0.633421778678894,0.6785461902618408,0.3270149528980255,0.4827403426170349,0.8280372023582458,0.21365311741828918,0.559939980506897,0.6704049706459045,0.0018573300912976265,0.5496533513069153,0.6742198467254639,-0.0021722756791859865,0.5377194285392761,0.4654791057109833,0.022315898910164833,0.550560474395752,0.44938069581985474,0.06548381596803665,0.49190670251846313,0.3379995822906494,0.17498746514320374,0.5302219390869141,0.29054948687553406,0.11093711853027344,0.4867980480194092,0.32633599638938904,0.19262568652629852,0.5280327200889587,0.2761799395084381,0.11852990090847015,0.4624934792518616,0.29668286442756653,0.1568342000246048,0.5128470659255981,0.22946138679981232,0.07627447694540024
0.592903733253479,0.660842776298523,0.31345659494400024,0.6048382520675659,0.6712328791618347,0.30820000171661377,0.6056504249572754,0.671823263168335,0.3082393407821655,0.6065067052841187,0.6725860238075256,0.307976096868515,0.6024571061134338,0.6737832427024841,0.3128284811973572,0.6021906137466431,0.675545334815979,0.31283825635910034,0.6020015478134155,0.6774235367774963,0.3127087950706482,0.6086061596870422,0.6802055239677429,0.24873057007789612,0.5980289578437805,0.6896064877510071,0.27548205852508545,0.5863455533981323,0.661372184753418,0.2908073365688324,0.583967387676239,0.6619056463241577,0.2978226840496063,0.5900676250457764,0.6789894104003906,0.14780279994010925,0.5429797768592834,0.7114590406417847,0.2435847818851471,0.6330195665359497,0.5684477090835571,0.23366376757621765,0.501419186592102,0.7660552263259888,0.3292546570301056,0.635891318321228,0.5057464241981506,0.35456785559654236,0.47390222549438477,0.8086909651756287,0.36734533309936523,0.6385627388954163,0.4815050959587097,0.3699238896369934,0.46804675459861755,0.8329507112503052,0.3975231349468231,0.6294941902160645,0.4825907349586487,0.37891295552253723,0.475442111492157,0.8339105844497681,0.3686002790927887,0.6271217465400696,0.48957616090774536,0.3623732030391693,0.4781878590583801,0.8251084685325623,0.35899651050567627,0.5618939995765686,0.6724893450737,-0.030135268345475197,0.5423545241355896,0.6749901175498962,0.029651278629899025,0.5578219890594482,0.4941485822200775,0.014480093494057655,0.5423842668533325,0.46753185987472534,0.19877663254737854,0.5037709474563599,0.3711903393268585,0.15233390033245087,0.534687340259552,0.3135073184967041,0.2306913584470749,0.48766574263572693,0.3603040277957916,0.16448280215263367,0.5350038409233093,0.30322209000587463,0.23838388919830322,0.49139055609703064,0.3277149796485901,0.13948848843574524,0.5331963300704956,0.24541403353214264,0.20997945964336395
0.5795108079910278,0.6227378845214844,0.5628738403320312,0.5839046239852905,0.6451873779296875,0.571819007396698,0.5840109586715698,0.646362841129303,0.5718783140182495,0.5843959450721741,0.6477777361869812,0.5716538429260254,0.585273027420044,0.6539884805679321,0.5748988389968872,0.585718035697937,0.6613998413085938,0.5748943090438843,0.5862172245979309,0.6708201766014099,0.574741542339325,0.5868685841560364,0.67967289686203,0.5292516946792603,0.578397274017334,0.6640745401382446,0.5474464297294617,0.5712333917617798,0.6245865821838379,0.5403023958206177,0.5723164677619934,0.6280071139335632,0.5450383424758911,0.5846446752548218,0.6469246745109558,0.36585330963134766,0.5396969318389893,0.6914491057395935,0.4556082785129547,0.6294348835945129,0.602092981338501,0.3732466995716095,0.49641814827919006,0.75514817237854,0.4512399137020111,0.6566052436828613,0.5468441843986511,0.4201350212097168,0.47137099504470825,0.7986458539962769,0.4364718794822693,0.6653212308883667,0.5233454704284668,0.42159348726272583,0.4677501618862152,0.8277572393417358,0.4527701437473297,0.6597164869308472,0.5192385911941528,0.42036357522010803,0.4749530851840973,0.8283045887947083,0.42728081345558167,0.6552020311355591,0.5275495648384094,0.4198215901851654,0.47734394669532776,0.819094717502594,0.426924467086792,0.5666123032569885,0.6735221743583679,-0.033295635133981705,0.539005696773529,0.6769276857376099,0.03268556669354439,0.56922847032547,0.5427765250205994,-0.06681105494499207,0.5418869853019714,0.48937222361564636,0.1128067746758461,0.5251238942146301,0.391471803188324,-0.08466170728206635,0.5506160259246826,0.3317600190639496,0.004455947317183018,0.5165160894393921,0.38078773021698,-0.08244626224040985,0.5530972480773926,0.32639849185943604,-0.003957013599574566,0.5161328911781311,0.33559465408325195,-0.0768604576587677,0.5499848127365112,0.24400055408477783,-0.025850793346762657
0.5751363039016724,0.6374692916870117,0.5439225435256958,0.5851877331733704,0.6551564335823059,0.5496676564216614,0.5865844488143921,0.6566786766052246,0.5497128963470459,0.5881108045578003,0.658381462097168,0.5494511127471924,0.5813264846801758,0.6582086682319641,0.5535992383956909,0.5807453393936157,0.6611078977584839,0.5536054372787476,0.5802623629570007,0.6644689440727234,0.5534822344779968,0.5938480496406555,0.6770210266113281,0.4989078938961029,0.5758098363876343,0.6777462363243103,0.5211424231529236,0.5713041424751282,0.6397080421447754,0.5193369388580322,0.5677862167358398,0.6412101984024048,0.5250178575515747,0.5899524092674255,0.6547572612762451,0.3403802216053009,0.5376088619232178,0.7005250453948975,0.4338168203830719,0.6314921379089355,0.6082726716995239,0.37648430466651917,0.49280914664268494,0.7504416704177856,0.4305998682975769,0.6487854719161987,0.5451680421829224,0.46683788299560547,0.4717753529548645,0.8006306290626526,0.39068859815597534,0.6552958488464355,0.5223264694213867,0.4782719016075134,0.4678545594215393,0.8279330730438232,0.4048190116882324,0.6478291749954224,0.5185681581497192,0.4804130494594574,0.47540298104286194,0.8277750015258789,0.38382142782211304,0.6443837881088257,0.5259343981742859,0.47098827362060547,0.4777941107749939,0.8183424472808838,0.38270464539527893,0.5671300292015076,0.6716345548629761,-0.02790391817688942,0.5299466848373413,0.6795482635498047,0.027344834059476852,0.5860103368759155,0.5318765640258789,-0.05416514724493027,0.5322374701499939,0.4967006742954254,0.08999941498041153,0.5310410261154175,0.39349982142448425,-0.08333458006381989,0.5493192076683044,0.3406209647655487,-0.009172966703772545,0.520346462726593,0.38887789845466614,-0.08246304839849472,0.55625981092453,0.33910608291625977,-0.014431579038500786,0.5146355032920837,0.3363940715789795,-0.10209709405899048,0.5461167693138123,0.24799835681915283,-0.04470449686050415
